6	4100	0.797425
6	5100	1.47867
6	5100	1.47802
6	5100	1.47743
7	100	0.000334013
7	100	0.00031128
7	100	0.000381704
7	1100	0.03313
7	1100	0.0349131
7	1100	0.033665
7	2100	0.118757
7	2100	0.129245
7	2100	0.124461
7	3100	0.354103
7	3100	0.350241
7	3100	0.338012
7	4100	0.737781
7	4100	0.727626
7	4100	0.724687
7	5100	1.34119
7	5100	1.35297
7	5100	1.34337
8	100	0.000355745
8	100	0.000589879
8	100	0.000521018
8	1100	0.0317515
8	1100	0.0310286
8	1100	0.0319689
8	2100	0.122317
8	2100	0.122543
8	2100	0.122506
8	3100	0.333187
8	3100	0.332279
8	3100	0.330482
8	4100	0.700144
8	4100	0.697161
8	4100	0.696452
8	5100	1.27039
8	5100	1.28403
8	5100	1.27079
9	100	0.000370833
9	100	0.000460192
9	100	0.000448119
9	1100	0.0336139
9	1100	0.0333827
9	1100	0.0346502
9	2100	0.169005
9	2100	0.168979
9	2100	0.168984
9	3100	0.476131
9	3100	0.466921
9	3100	0.417316
9	4100	0.858943
9	4100	0.991869
9	4100	0.872758
9	5100	1.90865
9	5100	1.62387
9	5100	1.592
10	100	0.000791701
10	100	0.000439884
10	100	0.000468027
10	1100	0.033171
10	1100	0.0347418
10	1100	0.0338357
10	2100	0.164291
10	2100	0.163529
10	2100	0.162449
10	3100	0.460267
10	3100	0.456347
10	3100	0.464459
10	4100	0.931943
10	4100	0.972472
10	4100	0.979611
10	5100	1.78939
10	5100	1.79249
10	5100	1.79237
11	100	0.000458679
11	100	0.000445224
11	100	0.000811398
11	1100	0.0415516
11	1100	0.0332686
11	1100	0.0357794
11	2100	0.163838
11	2100	0.161627
11	2100	0.163928
11	3100	0.45291
11	3100	0.455459
11	3100	0.455891
11	4100	0.925563
11	4100	0.936698
11	4100	0.923482
11	5100	1.70823
11	5100	1.70989
11	5100	1.71587
12	100	0.000509215
12	100	0.000931817
12	100	0.00051188
12	1100	0.0350828
12	1100	0.0364266
12	1100	0.0337095
12	2100	0.160632
12	2100	0.15881
12	2100	0.160806
12	3100	0.43626
12	3100	0.447542
12	3100	0.443779
12	4100	0.91734
12	4100	0.921221
12	4100	0.905184
12	5100	1.65822
12	5100	1.64364
12	5100	1.67227
13	100	0.000649091
13	100	0.000566003
13	100	0.000601892
13	1100	0.0340415
13	1100	0.0348919
13	1100	0.0349623
13	2100	0.163158
13	2100	0.159829
13	2100	0.164879
13	3100	0.441172
13	3100	0.444884
13	3100	0.440086
13	4100	0.923231
13	4100	0.932288
13	4100	0.909252
13	5100	1.61497
13	5100	1.58895
13	5100	1.6006
14	100	0.000563538
14	100	0.000602041
14	100	0.000577254
14	1100	0.0361341
14	1100	0.0403935
14	1100	0.036256
14	2100	0.159932
14	2100	0.167482
14	2100	0.161315
14	3100	0.430888
14	3100	0.430093
14	3100	0.434709
14	4100	0.920313
14	4100	0.903951
14	4100	0.902157
14	5100	1.56225
14	5100	1.58316
14	5100	1.57946
15	100	0.000645153
15	100	0.000652848
15	100	0.00154795
15	1100	0.0382828
15	1100	0.0376351
15	1100	0.0384898
15	2100	0.163656
15	2100	0.178712
15	2100	0.163341
15	3100	0.436963
15	3100	0.423856
15	3100	0.440632
15	4100	0.904363
15	4100	0.907102
15	4100	0.886524
15	5100	1.5604
15	5100	1.54044
15	5100	1.55348
16	100	0.000539512
16	100	0.00052202
16	100	0.00117754
16	1100	0.0427692
16	1100	0.0421356
16	1100	0.0415647
16	2100	0.177124
16	2100	0.172673
16	2100	0.177485
16	3100	0.44141
16	3100	0.450638
16	3100	0.45195
16	4100	0.927343
16	4100	0.897962
16	4100	0.89527
16	5100	1.5229
16	5100	1.57385
16	5100	1.54471
